State,Percentage_pop_with_bachelors,Year,Adults 19-25,Adults 26-34,Adults 35-54,EnergyC_addunit,num_jobs_tot,Av_temperature,Median_income,GDP,Elec_price,Tot_vehicle,Number of registrations,Label,Label_py,Label_R,Key,norm_Av_temperature,norm_Percentage_pop_with_bachelors,norm_Adults 19-25,norm_Adults 26-34,norm_Adults 35-54,norm_EnergyC_addunit,norm_num_jobs_tot,norm_Median_income,norm_GDP,norm_Elec_price,norm_Tot_vehicle
Alaska,26.6,2009,68700.0,81300.0,194400.0,639557.0,442447.0,-0.2,77982.0,49957.8,44.29,236223.0,0.0,Low,0,1,Alaska2009,0.1344717182497332,0.20430107526881722,0.007512477016023115,0.004141142344611744,0.006507486055387024,0.036421934346318935,0.00240694055157139,0.633689671435309,0.007941970132344843,0.3328139980824545,0.003842627173304136
Arizona,25.6,2009,595200.0,831100.0,1696500.0,1380064.0,3228493.0,61.1,57899.0,246424.3,28.01,2228172.0,0.0,Low,0,1,Arizona2009,0.7886872998932765,0.1827956989247312,0.14581034935644865,0.14723001469437605,0.1534983853606028,0.08890891479214431,0.11925797379795154,0.3179688728187392,0.07306837934019708,0.13770373921380635,0.10438138638725866
Arkansas,18.9,2009,251000.0,328600.0,759600.0,1041617.0,1542944.0,59.8,46252.0,97508.1,22.39,947406.0,0.0,Low,0,1,Arkansas2009,0.774813233724653,0.03870967741935478,0.05539795114263199,0.05133489818896586,0.06181622467951854,0.06491986260094522,0.04856346902760575,0.13486873133155164,0.023704353519620212,0.07034995206136146,0.039737851596247604
California,29.9,2009,3520400.0,4663300.0,10285600.0,7775285.0,19837628.0,59.4,71058.0,1890165.9,38.89,19972837.0,76.0,Low,0,1,California2009,0.7705442902881537,0.275268817204301,0.9141843971631206,0.8785519360317551,0.9940013699970643,0.5422008344819403,0.8158705157583557,0.5248388618141802,0.6179500160241599,0.2680968360498562,1.0
Colorado,35.9,2009,460500.0,634800.0,1436300.0,1465495.0,3164426.0,45.6,70800.0,251227.7,24.44,640899.0,0.0,Low,0,1,Colorado2009,0.6232657417289221,0.40430107526881714,0.11042815865510901,0.10976889754012328,0.12803601135140424,0.09496424610767179,0.11657090576425941,0.5207828957711051,0.07466065178353475,0.09491850431447749,0.02426765960318375
Connecticut,35.6,2009,286400.0,359300.0,1040900.0,766475.0,2196161.0,49.0,82092.0,233290.7,52.96,1983114.0,0.0,Low,0,1,Connecticut2009,0.6595517609391675,0.3978494623655914,0.06469661150512214,0.05719356500830137,0.08934337997847147,0.04541785549793974,0.07596038974754386,0.6983021537494105,0.06871474038407863,0.4367209971236817,0.09201268254220377
Delaware,28.7,2009,72700.0,102400.0,242700.0,259461.0,525634.0,55.8,65969.0,57849.7,35.77,463779.0,0.0,Low,0,1,Delaware2009,0.7321237993596584,0.2494623655913978,0.008563173102180195,0.008167783057575238,0.011233975927194441,0.00948080979309197,0.005895930648169445,0.44483571765445684,0.010558045182429457,0.23070469798657722,0.015327960327762728
District of Columbia,48.5,2009,60900.0,96300.0,160800.0,186486.0,795912.0,57.4,67269.0,100446.0,38.79,166519.0,0.0,Low,0,1,District of Columbia2009,0.7491995731056563,0.6752688172043011,0.0054636196480168115,0.007003683135818018,0.003219493101086212,0.004308357138310711,0.01723180362505681,0.4652727558559975,0.024678233940006126,0.2668983700862895,0.0003244880682118436
Florida,25.3,2009,1590600.0,2005000.0,4988100.0,4115280.0,9841883.0,70.7,57763.0,735421.0,33.68,7597789.0,0.0,Low,0,1,Florida2009,0.8911419423692636,0.17634408602150536,0.40727607039663777,0.37125245701417914,0.47560426656228594,0.2827804497095842,0.3966336721034634,0.31583084420688573,0.23516522122158326,0.2056567593480345,0.37539968586890043
Georgia,27.5,2009,874900.0,1169700.0,2764000.0,2913909.0,5247022.0,63.6,54862.0,409590.8,25.81,4134274.0,0.0,Low,0,1,Georgia2009,0.8153681963713981,0.2236559139784946,0.2192802731809824,0.21184710215453903,0.2579606615128682,0.1976275258544665,0.20391816938976248,0.27022480742021693,0.12715621746024822,0.11133748801534035,0.20058722801033094
Hawaii,29.6,2009,104100.0,149400.0,338200.0,275928.0,829897.0,77.1,70444.0,64549.7,62.36,448535.0,0.0,Low,0,1,Hawaii2009,0.9594450373532549,0.26881720430107525,0.016811137378513266,0.017137077536688233,0.02057931304432919,0.010647987290403145,0.018657186538647695,0.5151862914636064,0.012779018944839892,0.5493767976989454,0.014558556670612106
Idaho,23.9,2009,154200.0,174300.0,392500.0,502530.0,880480.0,43.0,59215.0,54064.1,19.07,563021.0,0.0,Low,0,1,Idaho2009,0.5955176093916755,0.1462365591397849,0.02997110585763068,0.021888895250090648,0.025892944515118897,0.026709489400423607,0.020778714975257014,0.33865744379814494,0.009303161857805435,0.030560882070949195,0.020336957818115783
Illinois,30.6,2009,1177900.0,1569600.0,3607400.0,3859236.0,7304316.0,50.4,66926.0,649862.7,26.88,5824074.0,0.0,Low,0,1,Illinois2009,0.6744930629669157,0.2903225806451613,0.29887050170738116,0.28816243964809835,0.3404931989431451,0.264632104830642,0.2902042284108908,0.4598805219305141,0.20680361831763686,0.12416107382550336,0.2858757546341252
Indiana,22.5,2009,570400.0,736500.0,1768000.0,2712923.0,3523018.0,50.5,56084.0,263326.8,22.41,3135608.0,0.0,Low,0,1,Indiana2009,0.6755602988260405,0.11612903225806448,0.13929603362227475,0.12917692410450182,0.1604951560818084,0.183381680437901,0.1316108030645502,0.28943562332966516,0.0786713657609646,0.0705896452540748,0.15018200151649844
Iowa,25.1,2009,269600.0,329400.0,799100.0,1448521.0,1959142.0,45.6,64206.0,136894.6,21.59,1736330.0,0.0,Low,0,1,Iowa2009,0.6232657417289221,0.17204301075268819,0.06028368794326241,0.05148756703116353,0.06568157353948527,0.09376113255697283,0.06601945013311403,0.4171199496934444,0.036760530100691656,0.06076222435282839,0.07955686306396584
Kansas,29.5,2009,276600.0,315300.0,746100.0,1088231.0,1813184.0,53.7,56606.0,125348.9,23.43,874869.0,0.0,Low,0,1,Kansas2009,0.7097118463180363,0.26666666666666666,0.0621224060940373,0.048796778687429626,0.060495156081808395,0.06822385311893048,0.05989774822633462,0.29764188020751453,0.03293326192626446,0.08281399808245446,0.03607672373750091
Kentucky,21.0,2009,374800.0,499000.0,1201400.0,1930522.0,2325249.0,55.1,54007.0,157479.8,19.19,1952420.0,0.0,Low,0,1,Kentucky2009,0.7246531483457844,0.08387096774193545,0.08791699500919359,0.08385336157706914,0.10504941775124768,0.1279252620815665,0.08137453803501245,0.2567835246030498,0.04358428966695603,0.031999041227229165,0.09046347788118426
Louisiana,21.4,2009,440200.0,528800.0,1189200.0,4035500.0,2529953.0,66.8,57512.0,204906.9,20.88,1940586.0,0.0,Low,0,1,Louisiana2009,0.8495197438633937,0.09247311827956983,0.10509587601786183,0.08954027594893227,0.10385556316665036,0.2771256600857617,0.08996013709176422,0.3118849237541267,0.05930583365609275,0.05225311601150527,0.08986618564301053
Maine,26.9,2009,101300.0,130100.0,387000.0,413101.0,800501.0,40.7,60131.0,51123.8,38.47,538469.0,0.0,Low,0,1,Maine2009,0.5709711846318036,0.21075268817204296,0.01607565011820331,0.01345394171866949,0.025354731382718466,0.020370780685597525,0.017424273308460327,0.3530576953309228,0.008328485864728511,0.2630632790028763,0.01909775560148222
Maryland,35.7,2009,501200.0,639000.0,1660600.0,1455447.0,3359485.0,54.8,81251.0,299102.7,38.37,2597592.0,0.0,Low,0,1,Maryland2009,0.7214514407684097,0.4,0.12111899133175728,0.11057040896166104,0.14998532146002544,0.09425204598057015,0.12475197875946684,0.6850809621128753,0.09053066952613172,0.26186481303930964,0.1230269583516107
Massachusetts,38.2,2009,565400.0,741200.0,1950900.0,1375648.0,4115997.0,47.9,75158.0,390504.8,45.27,3128371.0,0.0,Low,0,1,Massachusetts2009,0.647812166488794,0.4537634408602151,0.1379826635145784,0.13007385355241313,0.1783931891574518,0.08859590964074295,0.1564812498710298,0.589294136142116,0.12082942563496976,0.3445589645254075,0.14981673162232376
Michigan,24.6,2009,911100.0,1043700.0,2847200.0,2690321.0,5046501.0,43.2,58222.0,368733.8,27.63,4371772.0,0.0,Low,0,1,Michigan2009,0.5976520811099253,0.16129032258064516,0.22878907276070395,0.18780175950840633,0.26610235835208923,0.18177965543066063,0.19550801175503663,0.3230466907718912,0.11361258686162086,0.1331495685522531,0.21257435932533736
Minnesota,31.5,2009,473800.0,622500.0,1499600.0,1786177.0,3424435.0,38.9,71002.0,262088.9,23.91,2506177.0,0.0,Low,0,1,Minnesota2009,0.5517609391675561,0.30967741935483867,0.11392172314158129,0.10742161409133413,0.1342303552206674,0.11769411883450377,0.12747608116457873,0.5239584970916522,0.07826101599671269,0.08856663470757431,0.11841300956399434
Mississippi,19.6,2009,276000.0,331100.0,757500.0,1111703.0,1492290.0,63.5,44404.0,91792.2,26.18,1155792.0,0.0,Low,0,1,Mississippi2009,0.8143009605122732,0.053763440860215055,0.061964801681113735,0.05181198832083357,0.06161072511987474,0.06988754354322682,0.04643896274233187,0.1058166954881308,0.021809597709387105,0.11577181208053691,0.05025562583522618
Missouri,25.2,2009,538100.0,673700.0,1638800.0,1845179.0,3522652.0,53.2,61735.0,253317.7,21.54,2559639.0,0.0,Low,0,1,Missouri2009,0.7043756670224119,0.17419354838709672,0.13081166272655634,0.11719241999198489,0.14785204031705645,0.12187616818753431,0.13159545246439205,0.37827385631190064,0.0753534630019583,0.06016299137104506,0.12111137340016506
Montana,27.4,2009,91100.0,103200.0,258000.0,427248.0,619407.0,41.6,51188.0,36187.8,22.31,370107.0,14.0,Low,0,1,Montana2009,0.5805763073639275,0.22150537634408596,0.013396375098502758,0.008320451899772905,0.012731187004599276,0.021373517070759435,0.009828913786499827,0.2124665933029398,0.0033773718176595136,0.06939117929050814,0.010600094979257546
Nebraska,27.4,2009,176300.0,206100.0,469400.0,778869.0,1223177.0,48.0,62780.0,86870.4,21.12,784194.0,0.0,Low,0,1,Nebraska2009,0.6488794023479189,0.22150537634408596,0.035776201733648545,0.02795748172744795,0.03341814267540855,0.046296339611723344,0.03515195164846153,0.394702090866216,0.02017807701329282,0.05512943432406522,0.031500124641979224
Nevada,21.8,2009,226400.0,340700.0,730600.0,651371.0,1512913.0,51.0,65108.0,122127.1,30.52,706912.0,0.0,Low,0,1,Nevada2009,0.6808964781216649,0.10107526881720429,0.04893617021276596,0.05364401442720559,0.05897837361777082,0.03725930818206523,0.04730392292555932,0.4313001100455903,0.031865271886304176,0.16778523489932887,0.02759950450081455
New Hampshire,32.0,2009,113100.0,127100.0,406000.0,297987.0,820809.0,43.0,81181.0,62522.9,44.23,639635.0,0.0,Low,0,1,New Hampshire2009,0.5955176093916755,0.32043010752688167,0.019175203572366694,0.012881433560428236,0.027214013112829043,0.012211524571825822,0.018276021909584463,0.6839805062097154,0.012107157807279676,0.33209491850431444,0.024203862291281467
New Jersey,34.5,2009,703500.0,964300.0,2597500.0,2372899.0,4992063.0,53.0,81999.0,482458.9,42.63,3705322.0,0.0,Low,0,1,New Jersey2009,0.7022411953041622,0.37419354838709673,0.17425794588915156,0.17264937692028778,0.2416674821411097,0.15928085081831425,0.19322479871840104,0.6968401194780695,0.15131116346274073,0.3129194630872484,0.17893692378951792
New Mexico,25.3,2009,189100.0,230200.0,512000.0,644532.0,1072062.0,54.1,55118.0,82461.5,23.96,698100.0,0.0,Low,0,1,New Mexico2009,0.7139807897545358,0.17634408602150536,0.0391384292093512,0.0325566305986527,0.037586848028182795,0.0367745613001735,0.028813957268962142,0.2742493318660588,0.01871657683104038,0.08916586768935764,0.02715474032954643
New York,32.4,2009,1743600.0,2305400.0,5595600.0,3698714.0,10984350.0,44.9,63567.0,1160081.3,45.26,8725551.0,0.0,Low,0,1,New York2009,0.615795090715048,0.3290322580645161,0.44746519569214604,0.42857960725940347,0.5350523534592426,0.25325433922528673,0.444550486614025,0.4070743593774564,0.3759352785704407,0.3444391179290508,0.43232071756632234
North Carolina,26.5,2009,814400.0,1050100.0,2609800.0,2557020.0,5215744.0,59.2,53047.0,411155.8,24.84,3451087.0,0.0,Low,0,1,North Carolina2009,0.768409818569904,0.20215053763440857,0.20338849487785657,0.18902311024598767,0.2428711224190234,0.1723313085812602,0.2026063221991991,0.24169155793114291,0.12767499715251274,0.09971236816874401,0.16610503328993198
North Dakota,25.8,2009,74500.0,69700.0,163900.0,435055.0,492417.0,39.0,63388.0,32226.0,19.48,347356.0,0.0,Low,0,1,North Dakota2009,0.5528281750266808,0.18709677419354837,0.00903598634095088,0.0019274441327455582,0.0035228495938937274,0.021926875589099653,0.004502758829992355,0.4042603364250904,0.0020640801979703084,0.035474592521572396,0.009451793837573356
Ohio,24.1,2009,971300.0,1290800.0,3240700.0,3666516.0,6454964.0,49.9,58077.0,482281.1,26.52,6318803.0,0.0,Low,0,1,Ohio2009,0.6691568836712913,0.15053763440860216,0.244602048857368,0.23495734814221103,0.30460906155201095,0.25097215175589793,0.25458110560894154,0.3207671749724886,0.15125222478588154,0.11984659635666348,0.3108459922291442
Oklahoma,22.7,2009,350400.0,419900.0,940200.0,1492392.0,2136548.0,59.5,58075.0,146633.0,20.39,1670353.0,0.0,Low,0,1,Oklahoma2009,0.7716115261472785,0.12043010752688167,0.0815077488836354,0.06875822980477472,0.0794891868088854,0.09687069981175746,0.07346012929063954,0.32073573337525546,0.03998869888992416,0.04638063279002878,0.07622683517838288
Oregon,29.2,2009,341500.0,465100.0,1038700.0,1012819.0,2189148.0,47.3,62151.0,159607.3,21.9,1439985.0,10.0,Low,0,1,Oregon2009,0.6414087513340447,0.26021505376344084,0.0791699500919359,0.07738401938894296,0.08912809472551131,0.06287866641660277,0.07566625379424055,0.38481370853639363,0.04428953170867666,0.06447746883988494,0.06459957319396448
Pennsylvania,26.4,2009,1039400.0,1340600.0,3543000.0,3625634.0,7101557.0,48.1,60979.0,582144.8,28.25,5818056.0,0.0,Low,0,1,Pennsylvania2009,0.6499466382070438,0.19999999999999993,0.26249014972419227,0.24446098356901586,0.3341912124474019,0.24807444419258493,0.2817002056309357,0.36638893255777394,0.18435590501233334,0.14058005752636626,0.28557201078679295
Rhode Island,30.5,2009,87300.0,118100.0,301400.0,194853.0,588284.0,50.1,65362.0,47702.2,41.68,481905.0,0.0,Low,0,1,Rhode Island2009,0.6712913553895411,0.28817204301075267,0.012398213816653533,0.011163909085704471,0.01697817790390449,0.0049014083388938525,0.00852356753316191,0.43529319289419904,0.007194264398241412,0.3015340364333653,0.016242825893855103
South Carolina,24.3,2009,389000.0,508300.0,1226400.0,1573712.0,2367886.0,63.0,52028.0,161813.5,24.67,1974494.0,0.0,Low,0,1,South Carolina2009,0.8089647812166488,0.15483870967741933,0.09164696611505121,0.08562813686761703,0.10749584108034055,0.10263464431174803,0.08316279907037437,0.22567206414085836,0.04502086190489008,0.09767497603068076,0.09157760910185751
South Dakota,25.1,2009,76500.0,88300.0,204700.0,363091.0,556453.0,43.9,58009.0,36432.9,21.65,401661.0,0.0,Low,0,1,South Dakota2009,0.6051227321237994,0.17204301075268819,0.009561334384029419,0.005476994713841339,0.007515412466973285,0.016826082401724816,0.007188526676239402,0.31969816066656187,0.0034586196787291844,0.06148130393096835,0.012192706039197896
Tennessee,23.0,2009,540000.0,730200.0,1754400.0,2087485.0,3523861.0,57.5,51289.0,252332.8,25.53,2854803.0,0.0,Low,0,1,Tennessee2009,0.7502668089647812,0.1268817204301075,0.13131074336748097,0.12797465697219518,0.15916430179078186,0.13905076651530995,0.1316461597747505,0.21405439396321332,0.07502697985888396,0.10798178331735381,0.13600905518048556
Texas,25.5,2009,2355100.0,3132400.0,6628200.0,10884452.0,14202794.0,65.7,60097.0,1169607.7,29.21,8830974.0,0.0,Low,0,1,Texas2009,0.8377801494130203,0.18064516129032254,0.6080903598634095,0.5864010228812427,0.6360994226440944,0.7625779376447809,0.5795369537597982,0.35252318817795947,0.37909317177196705,0.15208533077660596,0.4376416859307798
Utah,28.5,2009,329400.0,387900.0,638200.0,742250.0,1633982.0,48.7,74042.0,113985.4,19.94,1217120.0,0.0,Low,0,1,Utah2009,0.656350053361793,0.2451612903225806,0.07599159443131075,0.062651476116868,0.04993639299344359,0.0437007925919846,0.05238174208005497,0.5717497248860242,0.029166390978629983,0.04098753595397893,0.05335100680385209
Vermont,33.1,2009,57200.0,59800.0,179500.0,156687.0,414181.0,42.2,66227.0,26099.2,37.38,292317.0,0.0,Low,0,1,Vermont2009,0.5869797225186766,0.34408602150537637,0.004491725768321513,3.8167210549416995e-05,0.005049417751247676,0.002196210284459025,0.0012214212508340073,0.44889168369753185,3.3115713263403856e-05,0.25000000000000006,0.006673834779195434
Virginia,34.0,2009,693900.0,881000.0,2215800.0,2429456.0,4758119.0,55.4,76586.0,410967.4,26.23,3732468.0,15.0,Low,0,1,Virginia2009,0.727854855923159,0.36344086021505373,0.17173627528237456,0.1567527337264556,0.2043154907525198,0.1632895990854806,0.18341282931021785,0.6117434365665776,0.12761254469626826,0.11637104506232024,0.18030705181871046
Washington,31.0,2009,591200.0,812100.0,1875500.0,2031913.0,3815691.0,46.0,76448.0,351245.0,19.41,3101571.0,0.0,Low,0,1,Washington2009,0.6275346851654215,0.29892473118279567,0.14475965327029156,0.14360412969218145,0.1710147763969077,0.13511183484101735,0.14388595661668746,0.609573966357491,0.10781524866221137,0.03463566634707575,0.14846406709781335
West Virginia,17.3,2009,151700.0,197600.0,501400.0,706207.0,899038.0,51.5,51255.0,63600.7,19.56,700103.0,0.0,Low,0,1,West Virginia2009,0.6862326574172891,0.004301075268817189,0.029314420803782507,0.02633537527909773,0.03654956453664742,0.04114607233112429,0.0215570658980294,0.21351988681024997,0.012464436243268623,0.03643336529242568,0.027255836860986517
Wisconsin,25.7,2009,518600.0,623500.0,1606300.0,1764015.0,3444622.0,41.1,64859.0,247210.0,27.57,2526673.0,0.0,Low,0,1,Wisconsin2009,0.5752401280683032,0.18494623655913975,0.12568951930654057,0.10761245014408122,0.14467168998923574,0.11612328093473999,0.12832275484051398,0.42738563119006445,0.07332882994991737,0.13243048897411314,0.11944749508990349
Wyoming,23.8,2009,52100.0,63300.0,146400.0,524122.0,387473.0,41.3,66420.0,36252.0,17.94,214199.0,0.0,Low,0,1,Wyoming2009,0.5773745997865527,0.14408602150537633,0.0031520882584712374,0.0007060933951642144,0.001810353263528721,0.028239925820047272,0.00010124685459492115,0.4519257978305298,0.003398653387144102,0.017018216682646234,0.0027310195804751357
Alabama,21.9,2010,436900.0,523500.0,1282300.0,1942188.0,2460298.0,62.5,50975.0,177249.2,26.44,2211550.0,0.0,Low,0,1,Alabama2010,0.8036286019210245,0.10322580645161285,0.10422905174678224,0.08852884486937272,0.11296604364419219,0.1287521457084343,0.08703869978571233,0.20911806319761045,0.05013762081600035,0.11888782358581018,0.10354243154672091
Alaska,27.9,2010,64000.0,85700.0,200000.0,639266.0,443904.0,1.5,72039.0,53331.6,43.29,228407.0,0.0,Low,0,1,Alaska2010,0.1526147278548559,0.23225806451612896,0.0062779091147885475,0.004980820976698918,0.007055484881103826,0.03640130832751056,0.002468049361490528,0.540260965257035,0.009060346442735937,0.3208293384467881,0.00344813366869319
Arizona,25.9,2010,582700.0,745100.0,1634700.0,1434861.0,3181571.0,60.8,58400.0,251153.0,28.4,2201251.0,0.0,Low,0,1,Arizona2010,0.7854855923159018,0.18924731182795693,0.14252692408720777,0.13081811415812675,0.14745082689108524,0.09279291462940431,0.11728999330445407,0.3258449929256406,0.07463588958352697,0.1423777564717162,0.10302261468336521
Arkansas,19.5,2010,258500.0,315400.0,766200.0,1129224.0,1541272.0,59.8,48053.0,101486.5,21.57,945198.0,0.0,Low,0,1,Arkansas2010,0.774813233724653,0.051612903225806424,0.057368006304176516,0.048815862292704335,0.06246208043839906,0.07112942833890236,0.04849334278863197,0.16318188963999372,0.025023147850422253,0.060522531160115065,0.039626408190646153
California,30.1,2010,3693400.0,4633500.0,10298400.0,7651772.0,19642444.0,58.7,67600.0,1954092.7,38.23,17977605.0,190.0,Low,0,1,California2010,0.7630736392742796,0.27956989247311825,0.9596270028894143,0.872865021659892,0.9952539387415599,0.5334462590143144,0.8076842000718375,0.47047634019808204,0.6391410228174225,0.2601869606903164,0.899295539381793
Colorado,36.4,2010,459100.0,628900.0,1419200.0,1517105.0,3143637.0,45.0,75009.0,258300.2,26.9,1890748.0,0.0,Low,0,1,Colorado2010,0.6168623265741728,0.41505376344086015,0.11006041502495403,0.10864296482891547,0.12636265779430472,0.09862235205509572,0.11569898328697116,0.5869517371482471,0.07700510505736279,0.12440076701821667,0.08735073435299003
Connecticut,35.5,2010,283000.0,361400.0,1048200.0,769858.0,2171933.0,49.3,82189.0,234700.0,50.95,1985500.0,0.0,Low,0,1,Connecticut2010,0.662753468516542,0.3956989247311828,0.06380351983188863,0.057594320719070245,0.0900577355905666,0.04565764182656084,0.07494423034691182,0.6998270712152177,0.0691819072980137,0.4126318312559924,0.09213311006293069
Delaware,27.8,2010,80300.0,97400.0,244800.0,266384.0,522400.0,55.6,68759.0,58163.5,35.09,434037.0,0.0,Low,0,1,Delaware2010,0.7299893276414088,0.23010752688172043,0.010559495665878644,0.007213602793839812,0.011439475486838243,0.00997151057732014,0.00576029173857542,0.48869674579468636,0.010662066311779368,0.22255512943432412,0.013826805540897484
District of Columbia,50.1,2010,75500.0,106200.0,154100.0,190379.0,809137.0,59.8,70893.0,106146.9,39.14,160090.0,0.0,Low,0,1,District of Columbia2010,0.774813233724653,0.7096774193548387,0.00929866036249015,0.00889296005801416,0.002563851648889324,0.004584292159688764,0.017786480365743568,0.5222449300424462,0.026568017420920402,0.2710930009587728,0.0
Florida,25.8,2010,1639200.0,1947000.0,5089300.0,4319171.0,9805154.0,70.8,54876.0,746928.9,31.01,7295121.0,0.0,Low,0,1,Florida2010,0.8922091782283884,0.18709677419354837,0.4200420278434463,0.3601839659548482,0.48550738819845385,0.2972322009152849,0.39509320163021694,0.2704448986008489,0.23897995912612702,0.1736577181208054,0.360123258021717
Georgia,27.3,2010,880400.0,1133400.0,2742600.0,3147631.0,5211352.0,63.0,54940.0,418091.3,26.07,3738952.0,0.0,Low,0,1,Georgia2010,0.8089647812166488,0.2193548387096774,0.2207249802994484,0.20491975343981986,0.2558665231431647,0.21419369206728986,0.20242211499730148,0.2714510297123094,0.1299740364852288,0.11445349952061362,0.18063431587755097
Hawaii,29.5,2010,114800.0,142500.0,362300.0,297556.0,824460.0,77.1,74145.0,66872.9,73.8,450398.0,0.0,Low,0,1,Hawaii2010,0.9594450373532549,0.26666666666666666,0.019621749408983452,0.015820308772733344,0.022937665133574713,0.012180975382456714,0.018429150437391444,0.5733689671435309,0.01354913330974018,0.6864813039309684,0.014652587044088334
Idaho,24.4,2010,145200.0,182700.0,394800.0,523118.0,868718.0,43.1,58592.0,55587.6,19.18,541038.0,0.0,Low,0,1,Idaho2010,0.5965848452508005,0.1569892473118279,0.027607039663777252,0.02349191809316616,0.02611801546139544,0.02816876251116888,0.020285398693672314,0.328863386260022,0.009808184772287868,0.031879194630872486,0.019227419600119054
Illinois,30.8,2010,1144800.0,1561900.0,3559600.0,3981181.0,7251002.0,51.5,63173.0,666404.8,26.82,5772947.0,0.0,Low,0,1,Illinois2010,0.6862326574172891,0.2946236559139785,0.2901759915944313,0.28669300204194575,0.33581563753791954,0.27327554078798766,0.28796815765452227,0.4008803647225279,0.212287136239304,0.12344199424736339,0.2832952442182803
Indiana,22.7,2010,570800.0,725800.0,1766800.0,2852101.0,3525335.0,51.5,57458.0,282562.2,22.55,2986033.0,0.0,Low,0,1,Indiana2010,0.6862326574172891,0.12043010752688167,0.13940110323089047,0.127134978340108,0.16037772776201195,0.19324658781148302,0.13170798159068792,0.31103600062883197,0.0850476819862586,0.07226749760306808,0.14263256882046693
Iowa,24.9,2010,267000.0,335900.0,801000.0,1498067.0,1950444.0,46.7,61041.0,142233.9,22.44,1691090.0,0.0,Low,0,1,Iowa2010,0.6350053361792956,0.1677419354838709,0.05960073548726031,0.05272800137401958,0.06586750171249633,0.09727294261841568,0.06565464270094061,0.36736362207200124,0.038530447296160016,0.07094918504314479,0.07727348459050126
Kansas,29.8,2010,257000.0,317700.0,745200.0,1109761.0,1801873.0,53.2,57352.0,128591.3,24.52,880308.0,0.0,Low,0,1,Kansas2010,0.7043756670224119,0.27311827956989243,0.05697399527186761,0.049254785214022635,0.060407084841961056,0.06974989499159152,0.059423347574999424,0.30936959597547553,0.03400808063182261,0.09587727708533078,0.03635124397439689
Kentucky,20.5,2010,378400.0,490000.0,1195000.0,2002994.0,2325921.0,55.4,51188.0,166408.7,19.81,1890079.0,0.0,Low,0,1,Kentucky2010,0.727854855923159,0.07311827956989245,0.08886262148673496,0.08213583710234537,0.1044231333789999,0.13306206220211883,0.08140272274349952,0.2124665933029398,0.046544118417282385,0.039429530201342274,0.08731696821243415
Louisiana,21.4,2010,445500.0,533300.0,1189000.0,4124890.0,2536560.0,66.4,48941.0,225308.9,23.12,1917283.0,0.0,Low,0,1,Louisiana2010,0.8452508004268944,0.09247311827956983,0.10648804833201997,0.09039903818629415,0.10383599178001761,0.2834616044887887,0.09023724478368991,0.17714195881150763,0.06606886450694316,0.0790987535953979,0.08869002364992598
Maine,26.8,2010,99000.0,129000.0,386000.0,418057.0,791331.0,41.9,59689.0,52256.2,37.64,518779.0,0.0,Low,0,1,Maine2010,0.583778014941302,0.2086021505376344,0.015471499868662988,0.013244022060647698,0.02525687444955475,0.020722060923447416,0.017039669473897186,0.346109102342399,0.008703863579437999,0.25311601150527324,0.018103950956422147
Maryland,36.1,2010,511900.0,663600.0,1668100.0,1486516.0,3345423.0,54.8,79951.0,314728.3,37.24,2590777.0,0.0,Low,0,1,Maryland2010,0.7214514407684097,0.40860215053763443,0.12392960336222747,0.11526497585923932,0.1507192484587533,0.0964542101673656,0.12416219695776269,0.6646439239113346,0.09571037812641835,0.24832214765100674,0.12268298787644136
Massachusetts,39.0,2010,561800.0,743300.0,1887300.0,1431293.0,4115539.0,48.2,75882.0,411136.1,41.79,3144691.0,0.0,Low,0,1,Massachusetts2010,0.6510138740661686,0.47096774193548385,0.13703703703703704,0.130474609263182,0.17216948820823955,0.09254001553968509,0.15646204065006689,0.6006759943405126,0.127668466826674,0.3028523489932886,0.15064044375068233
Michigan,25.2,2010,872400.0,1021200.0,2764700.0,2780081.0,5038194.0,44.5,57628.0,390043.0,29.05,5135712.0,0.0,Low,0,1,Michigan2010,0.6115261472785485,0.17419354838709672,0.21862358812713423,0.18350794832159692,0.2580291613660828,0.1881418253558839,0.19515960346128353,0.3137085363936488,0.12067634418967407,0.15016778523489935,0.25113236443184783
Minnesota,31.8,2010,447000.0,637300.0,1489000.0,1855906.0,3408753.0,40.7,65156.0,274231.3,24.72,2459074.0,0.0,Low,0,1,Minnesota2010,0.5709711846318036,0.3161290322580645,0.10688205936432887,0.110245987671991,0.133193071729132,0.1226364956918555,0.12681835408348613,0.43205470837918564,0.0822860834314429,0.09827420901246404,0.11603560071705352
Mississippi,19.5,2010,265600.0,322000.0,776800.0,1153755.0,1490731.0,63.3,47521.0,93943.1,25.46,1143527.0,0.0,Low,0,1,Mississippi2010,0.8121664887940234,0.051612903225806424,0.05923299185710533,0.0500753802408351,0.06349936392993444,0.07286818046051166,0.04637357589630309,0.15481842477597862,0.02252259658484511,0.10714285714285716,0.04963657992503513
Missouri,25.6,2010,533600.0,663900.0,1618400.0,1925762.0,3475301.0,53.8,57057.0,259816.1,22.81,2578536.0,0.0,Low,0,1,Missouri2010,0.7107790821771611,0.1827956989247312,0.12962962962962962,0.11532222667506345,0.1458557588805167,0.1275878742825016,0.1296094790543158,0.30473196038358746,0.07750760865832367,0.07538350910834131,0.12206515330761554
